ID,type,descr,city,suburb,year,geo
13909,Drug Offences,Possession and/or use of cocaine,Sydney,DARLINGHURST,2014,POINT (151.216555 -33.875335)
13910,Drug Offences,Possession and/or use of cocaine,Sydney,POTTS POINT,2014,POINT (151.222425 -33.87488)
13911,Drug Offences,Possession and/or use of cocaine,Sydney,POTTS POINT,2014,POINT (151.222425 -33.87488)
13912,Drug Offences,Possession and/or use of cocaine,Sydney,MOORE PARK,2014,POINT (151.224981 -33.896092)
13915,Drug Offences,Possession and/or use of cocaine,Sydney,POTTS POINT,2014,POINT (151.223004 -33.874448)
13916,Drug Offences,Possession and/or use of cocaine,Sydney,POTTS POINT,2014,POINT (151.223004 -33.874448)
13919,Drug Offences,Possession and/or use of cocaine,Sydney,SURRY HILLS,2014,POINT (151.212523 -33.877723)
13924,Drug Offences,Possession and/or use of cocaine,Sydney,POTTS POINT,2014,POINT (151.22258 -33.875515)
13930,Drug Offences,Possession and/or use of cocaine,Sydney,DARLINGHURST,2014,POINT (151.21742 -33.87768)
13933,Drug Offences,Possession and/or use of cocaine,Sydney,SURRY HILLS,2014,POINT (151.207111 -33.88552)
13935,Drug Offences,Possession and/or use of cocaine,Sydney,PADDINGTON,2014,POINT (151.218198 -33.885068)
13939,Drug Offences,Possession and/or use of cocaine,Sydney,HAYMARKET,2014,POINT (151.20842 -33.882855)
13940,Drug Offences,Possession and/or use of cocaine,Sydney,POTTS POINT,2014,POINT (151.222425 -33.87488)
13941,Drug Offences,Possession and/or use of cocaine,Sydney,DARLINGHURST,2014,POINT (151.217546 -33.880877)
13942,Drug Offences,Possession and/or use of cocaine,Sydney,WATERLOO,2014,POINT (151.213235 -33.90005)
13943,Drug Offences,Possession and/or use of cocaine,Sydney,DARLINGHURST,2014,POINT (151.22134 -33.87549)
13944,Drug Offences,Possession and/or use of cocaine,Sydney,ALEXANDRIA,2014,POINT (151.202066 -33.905934)
13945,Drug Offences,Possession and/or use of cocaine,Sydney,ALEXANDRIA,2014,POINT (151.202066 -33.905934)
13952,Drug Offences,Possession and/or use of cocaine,Sydney,WATERLOO,2014,POINT (151.2037 -33.896865)
13955,Drug Offences,Possession and/or use of cocaine,Sydney,PYRMONT,2014,POINT (151.194999 -33.871568)
13956,Drug Offences,Possession and/or use of cocaine,Sydney,REDFERN,2014,POINT (151.209008 -33.895227)
13957,Drug Offences,Possession and/or use of cocaine,Sydney,REDFERN,2014,POINT (151.209008 -33.895227)
13962,Drug Offences,Possession and/or use of cocaine,Sydney,POTTS POINT,2014,POINT (151.223875 -33.873265)
13963,Drug Offences,Possession and/or use of cocaine,Sydney,POTTS POINT,2014,POINT (151.223875 -33.873265)
13964,Drug Offences,Possession and/or use of cocaine,Sydney,SURRY HILLS,2014,POINT (151.206545 -33.888625)
13965,Drug Offences,Possession and/or use of cocaine,Sydney,SURRY HILLS,2014,POINT (151.206545 -33.888625)
13966,Drug Offences,Possession and/or use of cocaine,Sydney,POTTS POINT,2014,POINT (151.224604 -33.871815)
13967,Drug Offences,Possession and/or use of cocaine,Sydney,POTTS POINT,2014,POINT (151.224604 -33.871815)
13970,Drug Offences,Possession and/or use of cocaine,Sydney,SURRY HILLS,2014,POINT (151.21568 -33.8829)
13971,Drug Offences,Possession and/or use of cocaine,Sydney,SURRY HILLS,2014,POINT (151.21568 -33.8829)
13974,Drug Offences,Possession and/or use of cocaine,Sydney,WATERLOO,2014,POINT (151.20269 -33.89981)
13975,Drug Offences,Possession and/or use of cocaine,Sydney,WATERLOO,2014,POINT (151.20269 -33.89981)
13981,Drug Offences,Possession and/or use of cocaine,Sydney,SURRY HILLS,2014,POINT (151.21563 -33.881295)
13982,Drug Offences,Possession and/or use of cocaine,Sydney,SURRY HILLS,2014,POINT (151.21563 -33.881295)
13983,Drug Offences,Possession and/or use of cocaine,Sydney,SURRY HILLS,2014,POINT (151.213965 -33.884996)
13984,Drug Offences,Possession and/or use of cocaine,Sydney,SURRY HILLS,2014,POINT (151.213965 -33.884996)
13986,Drug Offences,Possession and/or use of cocaine,Sydney,SYDNEY,2014,POINT (151.222218 -33.859943)
13987,Drug Offences,Possession and/or use of cocaine,Sydney,SYDNEY,2014,POINT (151.222218 -33.859943)
13988,Drug Offences,Possession and/or use of cocaine,Sydney,SYDNEY,2014,POINT (151.222218 -33.859943)
13989,Drug Offences,Possession and/or use of cocaine,Sydney,SYDNEY,2014,POINT (151.222218 -33.859943)
13990,Drug Offences,Possession and/or use of cocaine,Sydney,SYDNEY,2014,POINT (151.221029 -33.863349)
13991,Drug Offences,Possession and/or use of cocaine,Sydney,SYDNEY,2014,POINT (151.221029 -33.863349)
13992,Drug Offences,Possession and/or use of cocaine,Sydney,SYDNEY,2014,POINT (151.20999 -33.86972)
13993,Drug Offences,Possession and/or use of cocaine,Sydney,SYDNEY,2014,POINT (151.215344 -33.869687)
13994,Drug Offences,Possession and/or use of cocaine,Sydney,SYDNEY,2014,POINT (151.215344 -33.869687)
13997,Drug Offences,Possession and/or use of cocaine,Sydney,POTTS POINT,2014,POINT (151.223525 -33.87457)
13998,Drug Offences,Possession and/or use of cocaine,Sydney,POTTS POINT,2014,POINT (151.223525 -33.87457)
14003,Drug Offences,Possession and/or use of cocaine,Sydney,WOOLLOOMOOLOO,2014,POINT (151.21961 -33.87284)
14004,Drug Offences,Possession and/or use of cocaine,Sydney,WOOLLOOMOOLOO,2014,POINT (151.21961 -33.87284)
14005,Drug Offences,Possession and/or use of cocaine,Sydney,WOOLLOOMOOLOO,2014,POINT (151.21961 -33.87284)
14006,Drug Offences,Possession and/or use of cocaine,Sydney,SURRY HILLS,2014,POINT (151.206545 -33.888625)
14007,Drug Offences,Possession and/or use of cocaine,Sydney,SURRY HILLS,2014,POINT (151.206545 -33.888625)
14012,Drug Offences,Possession and/or use of cocaine,Sydney,SYDNEY,2014,POINT (151.201946 -33.868065)
14015,Drug Offences,Possession and/or use of cocaine,Sydney,SURRY HILLS,2014,POINT (151.21278 -33.89151)
14016,Drug Offences,Possession and/or use of cocaine,Sydney,WOOLLOOMOOLOO,2014,POINT (151.21773 -33.872545)
14018,Drug Offences,Possession and/or use of cocaine,Sydney,ELIZABETH BAY,2014,POINT (151.225929 -33.873021)
14019,Drug Offences,Possession and/or use of cocaine,Sydney,ELIZABETH BAY,2014,POINT (151.225929 -33.873021)
14027,Drug Offences,Possession and/or use of cocaine,Sydney,POTTS POINT,2014,POINT (151.223407 -33.874869)
14028,Drug Offences,Possession and/or use of cocaine,Sydney,POTTS POINT,2014,POINT (151.223407 -33.874869)
14031,Drug Offences,Possession and/or use of cocaine,Sydney,SURRY HILLS,2014,POINT (151.21372 -33.87808)
14032,Drug Offences,Possession and/or use of cocaine,Sydney,SURRY HILLS,2014,POINT (151.21372 -33.87808)
14036,Drug Offences,Possession and/or use of cocaine,Sydney,SYDNEY,2014,POINT (151.215812 -33.872133)
14037,Drug Offences,Possession and/or use of cocaine,Sydney,SYDNEY,2014,POINT (151.215812 -33.872133)
14038,Drug Offences,Possession and/or use of cocaine,Sydney,WOOLLOOMOOLOO,2014,POINT (151.219109 -33.868928)
14039,Drug Offences,Possession and/or use of cocaine,Sydney,WOOLLOOMOOLOO,2014,POINT (151.219109 -33.868928)
14040,Drug Offences,Possession and/or use of cocaine,Sydney,DARLINGHURST,2014,POINT (151.212295 -33.8769)
14122,Drug Offences,Possession and/or use of cocaine,Sydney,MOORE PARK,2015,POINT (151.22389 -33.89575)
14049,Drug Offences,Possession and/or use of cocaine,Sydney,ALEXANDRIA,2014,POINT (151.182144 -33.90711)
14064,Drug Offences,Possession and/or use of cocaine,Sydney,SYDNEY,2015,POINT (151.217425 -33.867685)
14065,Drug Offences,Possession and/or use of cocaine,Sydney,HAYMARKET,2015,POINT (151.210412 -33.87865)
14066,Drug Offences,Possession and/or use of cocaine,Sydney,ZETLAND,2015,POINT (151.210414 -33.906821)
14069,Drug Offences,Possession and/or use of cocaine,Sydney,DARLINGHURST,2015,POINT (151.216555 -33.875335)
14073,Drug Offences,Possession and/or use of cocaine,Sydney,REDFERN,2015,POINT (151.20281 -33.88926)
14074,Drug Offences,Possession and/or use of cocaine,Sydney,SYDNEY,2015,POINT (151.21159 -33.86509)
14075,Drug Offences,Possession and/or use of cocaine,Sydney,REDFERN,2015,POINT (151.20275 -33.88958)
15330,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2014,POINT (151.20199 -33.868445)
14076,Drug Offences,Possession and/or use of cocaine,Sydney,DARLINGHURST,2015,POINT (151.21879 -33.87663)
14077,Drug Offences,Possession and/or use of cocaine,Sydney,DARLINGHURST,2015,POINT (151.21879 -33.87663)
14080,Drug Offences,Possession and/or use of cocaine,Sydney,DARLINGHURST,2015,POINT (151.22083 -33.87934)
14081,Drug Offences,Possession and/or use of cocaine,Sydney,DARLINGHURST,2015,POINT (151.22083 -33.87934)
14082,Drug Offences,Possession and/or use of cocaine,Sydney,MOORE PARK,2015,POINT (151.22845 -33.89142)
14083,Drug Offences,Possession and/or use of cocaine,Sydney,POTTS POINT,2015,POINT (151.222295 -33.874895)
14084,Drug Offences,Possession and/or use of cocaine,Sydney,POTTS POINT,2015,POINT (151.222295 -33.874895)
14085,Drug Offences,Possession and/or use of cocaine,Sydney,DARLINGHURST,2015,POINT (151.2165 -33.87759)
14086,Drug Offences,Possession and/or use of cocaine,Sydney,DARLINGHURST,2015,POINT (151.2165 -33.87759)
14088,Drug Offences,Possession and/or use of cocaine,Sydney,MOORE PARK,2015,POINT (151.214392 -33.903654)
14089,Drug Offences,Possession and/or use of cocaine,Sydney,SURRY HILLS,2015,POINT (151.20515 -33.887907)
14090,Drug Offences,Possession and/or use of cocaine,Sydney,SURRY HILLS,2015,POINT (151.20515 -33.887907)
14091,Drug Offences,Possession and/or use of cocaine,Sydney,REDFERN,2015,POINT (151.20713 -33.891519)
14092,Drug Offences,Possession and/or use of cocaine,Sydney,REDFERN,2015,POINT (151.20713 -33.891519)
14096,Drug Offences,Possession and/or use of cocaine,Sydney,SURRY HILLS,2015,POINT (151.212595 -33.87722)
14099,Drug Offences,Possession and/or use of cocaine,Sydney,POTTS POINT,2015,POINT (151.2231 -33.874915)
14100,Drug Offences,Possession and/or use of cocaine,Sydney,POTTS POINT,2015,POINT (151.2231 -33.874915)
14104,Drug Offences,Possession and/or use of cocaine,Sydney,THE ROCKS,2015,POINT (151.207223 -33.859738)
14107,Drug Offences,Possession and/or use of cocaine,Sydney,DARLINGHURST,2015,POINT (151.22208 -33.87546)
14108,Drug Offences,Possession and/or use of cocaine,Sydney,DARLINGHURST,2015,POINT (151.22208 -33.87546)
14112,Drug Offences,Possession and/or use of cocaine,Sydney,POTTS POINT,2015,POINT (151.223597 -33.874108)
14113,Drug Offences,Possession and/or use of cocaine,Sydney,POTTS POINT,2015,POINT (151.223597 -33.874108)
14114,Drug Offences,Possession and/or use of cocaine,Sydney,DARLINGHURST,2015,POINT (151.226101 -33.876638)
14120,Drug Offences,Possession and/or use of cocaine,Sydney,POTTS POINT,2015,POINT (151.223269 -33.87353)
14121,Drug Offences,Possession and/or use of cocaine,Sydney,POTTS POINT,2015,POINT (151.223269 -33.87353)
14123,Drug Offences,Possession and/or use of cocaine,Sydney,MOORE PARK,2015,POINT (151.22389 -33.89575)
14124,Drug Offences,Possession and/or use of cocaine,Sydney,SYDNEY,2015,POINT (151.20219 -33.87369)
14125,Drug Offences,Possession and/or use of cocaine,Sydney,SYDNEY,2015,POINT (151.20219 -33.87369)
14131,Drug Offences,Possession and/or use of cocaine,Sydney,MOORE PARK,2015,POINT (151.22346 -33.891154)
14132,Drug Offences,Possession and/or use of cocaine,Sydney,MOORE PARK,2015,POINT (151.22346 -33.891154)
14133,Drug Offences,Possession and/or use of cocaine,Sydney,MOORE PARK,2015,POINT (151.22346 -33.891154)
14134,Drug Offences,Possession and/or use of cocaine,Sydney,MOORE PARK,2015,POINT (151.22346 -33.891154)
14135,Drug Offences,Possession and/or use of cocaine,Sydney,PYRMONT,2015,POINT (151.195785 -33.867433)
14137,Drug Offences,Possession and/or use of cocaine,Sydney,ULTIMO,2015,POINT (151.198756 -33.87774)
14146,Drug Offences,Possession and/or use of cocaine,Sydney,DARLINGHURST,2015,POINT (151.21977 -33.877765)
14147,Drug Offences,Possession and/or use of cocaine,Sydney,CHIPPENDALE,2015,POINT (151.20012 -33.88629)
14154,Drug Offences,Possession and/or use of cocaine,Sydney,SYDNEY,2015,POINT (151.210452 -33.865454)
14157,Drug Offences,Possession and/or use of cocaine,Sydney,WOOLLOOMOOLOO,2015,POINT (151.219795 -33.869549)
14160,Drug Offences,Possession and/or use of cocaine,Sydney,POTTS POINT,2015,POINT (151.223597 -33.874108)
14161,Drug Offences,Possession and/or use of cocaine,Sydney,POTTS POINT,2015,POINT (151.223597 -33.874108)
14166,Drug Offences,Possession and/or use of cocaine,Sydney,SURRY HILLS,2015,POINT (151.21422 -33.878435)
14167,Drug Offences,Possession and/or use of cocaine,Sydney,SURRY HILLS,2015,POINT (151.21422 -33.878435)
14168,Drug Offences,Possession and/or use of ecstasy,Sydney,POTTS POINT,2014,POINT (151.223525 -33.87457)
14169,Drug Offences,Possession and/or use of ecstasy,Sydney,POTTS POINT,2014,POINT (151.223525 -33.87457)
14170,Drug Offences,Possession and/or use of ecstasy,Sydney,POTTS POINT,2014,POINT (151.223525 -33.87457)
14173,Drug Offences,Possession and/or use of ecstasy,Sydney,POTTS POINT,2014,POINT (151.2231 -33.874915)
14174,Drug Offences,Possession and/or use of ecstasy,Sydney,POTTS POINT,2014,POINT (151.2231 -33.874915)
14175,Drug Offences,Possession and/or use of ecstasy,Sydney,POTTS POINT,2014,POINT (151.222425 -33.87488)
14176,Drug Offences,Possession and/or use of ecstasy,Sydney,POTTS POINT,2014,POINT (151.222425 -33.87488)
14177,Drug Offences,Possession and/or use of ecstasy,Sydney,POTTS POINT,2014,POINT (151.224432 -33.873659)
14178,Drug Offences,Possession and/or use of ecstasy,Sydney,POTTS POINT,2014,POINT (151.223706 -33.867709)
14179,Drug Offences,Possession and/or use of ecstasy,Sydney,POTTS POINT,2014,POINT (151.223706 -33.867709)
14180,Drug Offences,Possession and/or use of ecstasy,Sydney,POTTS POINT,2014,POINT (151.223269 -33.87353)
14181,Drug Offences,Possession and/or use of ecstasy,Sydney,POTTS POINT,2014,POINT (151.223706 -33.867709)
14182,Drug Offences,Possession and/or use of ecstasy,Sydney,POTTS POINT,2014,POINT (151.223706 -33.867709)
14183,Drug Offences,Possession and/or use of ecstasy,Sydney,POTTS POINT,2014,POINT (151.222295 -33.874895)
14184,Drug Offences,Possession and/or use of ecstasy,Sydney,POTTS POINT,2014,POINT (151.222295 -33.874895)
14185,Drug Offences,Possession and/or use of ecstasy,Sydney,POTTS POINT,2014,POINT (151.223269 -33.87353)
14186,Drug Offences,Possession and/or use of ecstasy,Sydney,POTTS POINT,2014,POINT (151.223269 -33.87353)
14187,Drug Offences,Possession and/or use of ecstasy,Sydney,POTTS POINT,2014,POINT (151.223269 -33.87353)
14188,Drug Offences,Possession and/or use of ecstasy,Sydney,POTTS POINT,2014,POINT (151.223269 -33.87353)
14189,Drug Offences,Possession and/or use of ecstasy,Sydney,MOORE PARK,2014,POINT (151.221407 -33.89471)
14192,Drug Offences,Possession and/or use of ecstasy,Sydney,RUSHCUTTERS BAY,2014,POINT (151.22508 -33.874465)
14193,Drug Offences,Possession and/or use of ecstasy,Sydney,RUSHCUTTERS BAY,2014,POINT (151.22508 -33.874465)
14195,Drug Offences,Possession and/or use of ecstasy,Sydney,POTTS POINT,2014,POINT (151.2231 -33.874915)
14196,Drug Offences,Possession and/or use of ecstasy,Sydney,POTTS POINT,2014,POINT (151.2231 -33.874915)
14197,Drug Offences,Possession and/or use of ecstasy,Sydney,POTTS POINT,2014,POINT (151.22239 -33.87393)
14198,Drug Offences,Possession and/or use of ecstasy,Sydney,POTTS POINT,2014,POINT (151.22239 -33.87393)
14199,Drug Offences,Possession and/or use of ecstasy,Sydney,POTTS POINT,2014,POINT (151.222295 -33.874895)
14200,Drug Offences,Possession and/or use of ecstasy,Sydney,POTTS POINT,2014,POINT (151.222295 -33.874895)
14201,Drug Offences,Possession and/or use of ecstasy,Sydney,POTTS POINT,2014,POINT (151.222295 -33.874895)
14202,Drug Offences,Possession and/or use of ecstasy,Sydney,SYDNEY,2014,POINT (151.201571 -33.867273)
14203,Drug Offences,Possession and/or use of ecstasy,Sydney,SYDNEY,2014,POINT (151.201571 -33.867273)
14204,Drug Offences,Possession and/or use of ecstasy,Sydney,SYDNEY,2014,POINT (151.201571 -33.867273)
14205,Drug Offences,Possession and/or use of ecstasy,Sydney,SYDNEY,2014,POINT (151.201571 -33.867273)
14206,Drug Offences,Possession and/or use of ecstasy,Sydney,SYDNEY,2014,POINT (151.201571 -33.867273)
14207,Drug Offences,Possession and/or use of ecstasy,Sydney,SYDNEY,2014,POINT (151.201571 -33.867273)
14208,Drug Offences,Possession and/or use of ecstasy,Sydney,SYDNEY,2014,POINT (151.201571 -33.867273)
14209,Drug Offences,Possession and/or use of ecstasy,Sydney,SYDNEY,2014,POINT (151.201571 -33.867273)
14210,Drug Offences,Possession and/or use of ecstasy,Sydney,SYDNEY,2014,POINT (151.201571 -33.867273)
14211,Drug Offences,Possession and/or use of ecstasy,Sydney,SYDNEY,2014,POINT (151.201571 -33.867273)
14218,Drug Offences,Possession and/or use of ecstasy,Sydney,POTTS POINT,2014,POINT (151.222425 -33.87488)
14219,Drug Offences,Possession and/or use of ecstasy,Sydney,POTTS POINT,2014,POINT (151.222425 -33.87488)
14220,Drug Offences,Possession and/or use of ecstasy,Sydney,POTTS POINT,2014,POINT (151.223597 -33.874108)
14221,Drug Offences,Possession and/or use of ecstasy,Sydney,POTTS POINT,2014,POINT (151.223597 -33.874108)
14222,Drug Offences,Possession and/or use of ecstasy,Sydney,POTTS POINT,2014,POINT (151.223706 -33.867709)
14223,Drug Offences,Possession and/or use of ecstasy,Sydney,POTTS POINT,2014,POINT (151.223706 -33.867709)
14224,Drug Offences,Possession and/or use of ecstasy,Sydney,SYDNEY,2014,POINT (151.206893 -33.867067)
14225,Drug Offences,Possession and/or use of ecstasy,Sydney,SYDNEY,2014,POINT (151.206893 -33.867067)
14226,Drug Offences,Possession and/or use of ecstasy,Sydney,SYDNEY,2014,POINT (151.206045 -33.867045)
14227,Drug Offences,Possession and/or use of ecstasy,Sydney,SYDNEY,2014,POINT (151.206045 -33.867045)
14228,Drug Offences,Possession and/or use of ecstasy,Sydney,POTTS POINT,2014,POINT (151.2231 -33.874915)
14229,Drug Offences,Possession and/or use of ecstasy,Sydney,POTTS POINT,2014,POINT (151.2231 -33.874915)
14231,Drug Offences,Possession and/or use of ecstasy,Sydney,WOOLLOOMOOLOO,2014,POINT (151.21726 -33.87419)
14232,Drug Offences,Possession and/or use of ecstasy,Sydney,WOOLLOOMOOLOO,2014,POINT (151.21726 -33.87419)
14236,Drug Offences,Possession and/or use of ecstasy,Sydney,MOORE PARK,2014,POINT (151.224925 -33.893956)
14237,Drug Offences,Possession and/or use of ecstasy,Sydney,MOORE PARK,2014,POINT (151.224925 -33.893956)
14240,Drug Offences,Possession and/or use of ecstasy,Sydney,MOORE PARK,2014,POINT (151.224981 -33.896092)
14241,Drug Offences,Possession and/or use of ecstasy,Sydney,MOORE PARK,2014,POINT (151.224981 -33.896092)
